PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Unnamed: 12
807,1951293672,-0.1719960570335388,-0.7440561056137085,0.0725202336907386,-0.6415128707885742,9.572367668151855,1.657920241355896,-1.2896071672439575,-0.2282347530126571,0.1647088676691055,1.089301586151123, 
808,1951310339,-0.1717351824045181,-0.7441778182983398,0.0723203495144844,-0.641464114189148,9.535041809082031,1.464946985244751,-1.163204550743103,-0.7552288174629211,-0.3368198275566101,1.149670958518982, 
809,1951327006,-0.1716897636651992,-0.7442935705184937,0.0722759589552879,-0.6413469910621643,9.56802463531494,1.1506232023239136,-1.052349090576172,-0.0744048953056335,-0.3889928758144378,0.5147319436073303, 
810,1951343673,-0.1715840548276901,-0.7444815039634705,0.0721107274293899,-0.6411758661270142,9.59246826171875,1.2072014808654783,-0.8898814916610718,1.4581502676010132,-0.7784852981567383,-0.0348332710564136, 
811,1951360340,-0.1713519245386123,-0.7448398470878601,0.0718486160039901,-0.6408510804176331,9.693657875061035,1.4715102910995483,-1.0072929859161377,1.9560483694076536,-2.363079071044922,-0.1257583647966385, 
812,1951377007,-0.1713754385709762,-0.7452449798583984,0.0718459784984588,-0.6403738260269165,9.571856498718262,1.4220523834228516,-1.127748727798462,0.343536764383316,-3.415517568588257,-0.2717891931533813, 
813,1951393674,-0.171522781252861,-0.7456358671188354,0.0720173716545105,-0.6398600339889526,9.504372596740724,1.5230146646499634,-1.145029902458191,1.4654115438461304,-3.314770221710205,-0.368784487247467, 
814,1951410341,-0.1714806109666824,-0.7460538148880005,0.0718792900443077,-0.6393994688987732,9.511194229125977,1.490750432014465,-1.0728780031204224,0.680407702922821,-3.3453385829925537,-0.5607900023460388, 
815,1951427008,-0.1712636947631836,-0.7465340495109558,0.0714220181107521,-0.6389481425285339,9.49628448486328,1.3432976007461548,-0.988367795944214,0.7444140315055847,-3.611532211303711,-1.0680369138717651, 
816,1951443675,-0.171010285615921,-0.7470532655715942,0.0711120665073394,-0.6384435296058655,9.659939765930176,1.5179939270019531,-1.3373713493347168,1.9252876043319704,-4.020322799682617,-0.5031615495681763, 
817,1951460342,-0.1707713156938552,-0.747557520866394,0.0708490684628486,-0.6379460692405701,9.63372802734375,1.5941860675811768,-1.488223910331726,-1.805708408355713,-4.457647323608398,0.2714370191097259, 
818,1951477009,-0.1709088534116745,-0.7479342818260193,0.0709871649742126,-0.6374521255493164,9.574132919311523,1.307992696762085,-1.2844398021697998,-1.4953464269638062,-3.569489002227783,0.0547663643956184, 
819,1951493676,-0.170680359005928,-0.7483983635902405,0.0707847103476524,-0.6369913816452026,9.483841896057127,1.4827457666397097,-1.0460387468338013,0.2248475402593612,-3.818252086639404,0.1992476284503936, 
820,1951510343,-0.1708016842603683,-0.7488688230514526,0.0708875581622123,-0.636394202709198,9.43258285522461,1.3197829723358154,-0.9665260314941406,-0.8750195503234863,-4.434135437011719,-0.280971348285675, 
821,1951527010,-0.1707499325275421,-0.7494388818740845,0.0706202760338783,-0.6357662081718445,9.514951705932615,1.1551995277404783,-1.002676486968994,-0.656940221786499,-5.027479648590088,-1.0993868112564087, 
822,1951543677,-0.1706472784280777,-0.7500954866409302,0.0701566115021705,-0.6350703835487366,9.623867988586426,1.183103322982788,-1.0229394435882568,-0.4231090545654297,-5.692692756652832,-1.8401319980621336, 
823,1951560344,-0.1706943362951278,-0.7508524656295776,0.0697598159313201,-0.6342062950134277,9.63516330718994,1.225058913230896,-1.0097016096115112,-2.1995809078216557,-7.121920585632324,-2.2602698802948, 
824,1951577011,-0.1714865267276764,-0.7516380548477173,0.069992795586586,-0.6330355405807495,9.58168888092041,0.988651156425476,-0.9701931476593018,-5.068831443786621,-8.649564743041992,-3.3105063438415527, 
825,1951593678,-0.1725349128246307,-0.7525606751441956,0.0702284798026084,-0.6316267251968384,9.41779327392578,0.8329992294311523,-0.7171884775161743,-4.742283344268799,-10.123231887817385,-5.063594341278076, 
826,1951610345,-0.1733444184064865,-0.7537585496902466,0.0698166191577911,-0.6300203800201416,9.414569854736328,0.7920065522193909,-0.4163596332073211,-4.177229404449463,-12.253060340881348,-7.065985679626465, 
827,1951627012,-0.1744303554296493,-0.7553151845932007,0.069386638700962,-0.6279001235961914,9.318371772766112,0.6983398199081421,-0.2253620624542236,-3.223727226257324,-15.998729705810549,-9.53756046295166, 
828,1951643679,-0.1749986857175827,-0.757421612739563,0.0683163404464721,-0.6253166794776917,9.93107795715332,0.9536009430885316,-0.848420262336731,4.187946319580078,-20.0254020690918,-11.74888801574707, 
829,1951660346,-0.1752059757709503,-0.7595797777175903,0.0668123066425323,-0.6227982640266418,9.593805313110352,1.893232345581055,-1.8555887937545776,5.641496658325195,-19.94590377807617,-11.937002182006836, 
830,1951677013,-0.1756169646978378,-0.7615089416503906,0.0655061528086662,-0.6204609870910645,9.45590877532959,1.8760689496994016,-2.417397975921631,4.412242889404297,-18.01964569091797,-11.626243591308594, 
831,1951693680,-0.1756702363491058,-0.7631548047065735,0.0641091614961624,-0.6185667514801025,9.198812484741213,2.174290180206299,-2.511528253555298,6.420811176300049,-14.553756713867188,-9.88966464996338, 
832,1951710347,-0.1765465885400772,-0.7644246816635132,0.0637426897883415,-0.616784393787384,8.912904739379883,2.2537972927093506,-2.0452005863189697,-2.535076379776001,-13.217925071716309,-7.710613250732422, 
833,1951727014,-0.1782160997390747,-0.7654802799224854,0.0640433207154274,-0.6149614453315735,9.181429862976074,1.5671721696853638,-1.721088409423828,-9.81481647491455,-12.980062484741213,-7.517816066741943, 
834,1951743681,-0.1799750477075576,-0.7665782570838928,0.064219944179058,-0.6130601167678833,9.316208839416504,1.109405279159546,-1.3862531185150146,-9.744913101196287,-13.38014030456543,-8.6638765335083, 
835,1951760348,-0.1815778315067291,-0.767971396446228,0.0641981437802314,-0.610842227935791,9.465222358703612,1.2185600996017456,-1.11202871799469,-7.859690189361572,-16.11979866027832,-9.580123901367188, 
